ID,item_cnt_month
456,1.9834321643119406
457,0.0
458,2.12
459,1.2933333333333334
460,0.0
461,20.3
462,2.9584997775916553
463,8.93254761904762
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.88
470,2.9584997775916553
471,0.0
472,0.18660730871523998
473,0.0
474,2.30669227994228
475,7.6054603174603175
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.057512043340216715
483,2.9584997775916553
484,0.0
485,0.0
486,0.0
487,0.20595238095238094
488,0.0
489,8.7
490,0.19266666666666662
491,0.0
492,1.14
493,0.0
494,2.4585377473004635
495,0.0
496,0.28222524387661546
497,0.0
498,34.7
499,0.0
500,0.0
501,0.6799999999999999
502,2.0922960358964002
503,0.0
504,1.83
505,2.67
506,2.29
507,0.0
508,3.055
509,0.0
510,0.265
511,0.0
512,0.52
513,0.0
514,0.0
515,0.0
516,0.45246847836768944
517,5.675286054858698
518,2.2075
519,0.0
520,1.08
521,0.0
522,3.8557142857142854
523,23.0
524,0.18660730871523998
525,2.09
526,0.0
527,1.01
528,0.0
529,0.0
530,0.0
531,11.68
532,0.9539285714285715
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.54
539,0.0
540,0.0
541,0.0
542,0.67
543,0.17850000000000002
544,0.0
545,0.0
546,1.9623415518651603
547,0.20099675324675328
548,0.030233228428415228
549,0.0
550,0.0
551,1.4533333333333331
552,0.0
553,0.02602078966784849
554,0.0
555,0.7096116522366523
556,0.62
557,0.23891067871383176
558,0.0
559,0.1414483349899124
560,0.0
561,0.14857142857142858
562,0.33
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.32
569,0.09040394088669951
570,0.0
571,0.0
572,5.221398809523808
573,0.0
574,0.0
575,0.0
576,0.98
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,6.709761904761905
585,0.0
586,0.0
587,0.52
588,0.0
589,0.84
590,6.697347532848161
591,0.7516666666666666
592,1.98
593,0.0
594,0.0
595,0.6599999999999999
596,0.28
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.31396752492295166
605,1.02
606,0.0
607,0.0
608,0.0
609,0.0
610,0.9782619047619048
611,6.478934783944925
612,0.0
613,0.0
614,0.0
615,2.485
616,2.9584997775916553
617,0.49
618,3.5251536796536804
619,0.28222524387661546
620,0.31
621,0.0
622,0.0
623,0.0
624,2.9584997775916553
625,2.9584997775916553
626,5.221398809523808
627,0.0
628,0.0
629,0.18660730871523998
630,0.0
631,0.0
632,0.18660730871523998
633,0.0
634,2.8558548424979566
635,0.0
636,0.0
637,0.7266666666666666
638,0.43
639,0.0
640,0.0
641,4.715
642,0.01
643,0.0
644,0.0
645,0.0
646,5.221398809523808
647,0.28222524387661546
648,0.0
649,0.18660730871523998
650,0.79
651,5.856071428571429
652,0.0
653,0.2317987804878049
654,0.0
655,2.9584997775916553
656,0.0
657,0.0
658,0.0
659,0.0
660,4.720357772555662
661,0.81
662,0.0
663,0.0
664,0.0
665,0.0
666,0.7
667,0.0
668,4.354704087579087
669,0.18660730871523998
670,0.87
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.1
677,0.0
678,0.45246847836768944
679,0.08
680,0.0
681,0.0
682,0.0
683,0.0
684,4.354704087579087
685,2.9584997775916553
686,0.7096116522366523
687,2.9584997775916553
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,11.080892857142858
696,0.0
697,0.0
698,0.0
699,0.0
700,7.6054603174603175
701,0.0
702,5.9073174603174605
703,5.9073174603174605
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,2.6799999999999997
710,1.78
711,0.44192857142857145
712,0.0
713,1.42
714,0.45246847836768944
715,0.0
716,5.479157618098834
717,0.6696666666666669
718,0.0
719,0.0
720,0.0
721,3.4423809523809523
722,0.0
723,0.0
724,0.74
725,3.5251536796536804
726,0.7825
727,4.354704087579087
728,0.0
729,7.634690476190477
730,0.9966666666666666
731,0.030233228428415228
732,0.0
733,0.0
734,4.354704087579087
735,0.45246847836768944
736,2.9584997775916553
737,2.3529999999999998
738,3.5251536796536804
739,0.98
740,0.45246847836768944
741,0.0
742,0.0
743,2.9584997775916553
744,1.5014880952380956
745,3.5251536796536804
746,0.7096116522366523
747,0.3106547619047619
748,0.072
749,0.0
750,0.0
751,0.0
752,0.44192857142857145
753,0.0
754,6.44
755,5.479157618098834
756,0.0
757,5.099180087457882
758,0.0
759,0.0
760,6.012057539682537
761,0.0
762,0.0
763,12.180666666666665
764,0.44192857142857145
765,0.28222524387661546
766,0.45246847836768944
767,0.0
768,3.9686666666666666
769,0.79
770,0.0
771,0.0
772,0.45246847836768944
773,0.0
774,0.0
775,0.0
776,2.9584997775916553
777,2.9584997775916553
778,0.0
779,2.9584997775916553
780,0.0
781,2.30669227994228
782,5.737440476190476
783,2.9584997775916553
784,0.0
785,2.30669227994228
786,2.5166666666666666
787,2.3400476190476187
788,0.0
789,2.9584997775916553
790,0.0
791,0.0
792,0.0
793,11.28
794,0.0
795,0.0
796,0.0
797,2.9584997775916553
798,0.0
799,10.7
800,2.9584997775916553
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.8200000000000001
809,0.0
810,0.0
811,3.1431671005797157
812,3.2179786042809018
813,0.28222524387661546
814,0.05823817542713538
815,1.575
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.014194444444444445
822,6.647470334179218
823,0.0
824,0.0
825,4.047809671031545
826,0.18660730871523998
827,0.0
828,0.04041666666666667
829,0.43
830,2.30669227994228
831,0.5325218632846342
832,0.04866666666666667
833,0.0
834,2.30669227994228
835,0.0
836,0.0
837,4.523928571428571
838,6.915000135612951
839,0.0
840,0.0
841,0.5325218632846342
842,0.13529511823558796
843,0.0
844,0.7096116522366523
845,0.0
846,0.20099675324675328
847,2.9584997775916553
848,0.01
849,0.0
850,0.07157359307359307
851,0.0
852,0.44
853,0.0
854,0.7096116522366523
855,0.26
856,2.9584997775916553
857,0.55
858,0.0
859,7.642464285714286
860,0.0
861,0.0
862,0.45246847836768944
863,2.9584997775916553
864,2.457376703197383
865,4.931111111111111
866,0.89
867,0.030233228428415228
868,0.0
869,0.6514285714285714
870,6.281071428571429
871,0.23891067871383176
872,0.09
873,0.93
874,2.17
875,0.45
876,0.49
877,0.0
878,0.875
879,3.5251536796536804
880,0.0
881,2.9584997775916553
882,2.21
883,7.6054603174603175
884,4.305297619047619
885,11.34
886,0.5056962025316456
887,0.0
888,0.0
889,0.0
890,0.0
891,0.8
892,0.0
893,0.0
894,0.7096116522366523
895,0.45246847836768944
896,0.0
897,1.32
898,0.0
899,3.5251536796536804
900,0.51
901,0.0
902,0.28222524387661546
903,0.0
904,0.907
905,1.192015873015873
906,0.0
907,0.3308333333333333
908,0.0
909,0.0
910,0.34
911,0.0
912,3.148333333333334
913,0.0
914,0.0
915,0.5349483328985969
916,0.0
917,0.0
918,0.075
919,2.8115515526588024
920,0.0
921,0.0
922,0.28222524387661546
923,0.030233228428415228
924,0.84
925,0.99
926,1.0262619047619048
927,0.39714285714285713
928,2.8376911437314147
929,2.7524862072186327
930,0.0
931,0.0
932,6.8857644177749115
933,1.41
934,0.0
935,0.45246847836768944
936,2.9584997775916553
937,0.0
938,0.39247587322322386
939,1.105
940,0.18660730871523998
941,0.0
942,0.0
943,4.88808995158317
944,0.0
945,0.0
946,0.0
947,0.0
948,2.9584997775916553
949,0.9966666666666666
950,0.45246847836768944
951,0.0
952,0.0
953,0.0
954,0.74
955,2.9584997775916553
956,0.0
957,0.0
958,6.167923951455517
959,0.0
960,0.0
961,0.0
962,1.48
963,0.18660730871523998
964,0.18660730871523998
965,0.0
966,0.0
967,0.0
968,0.0
969,0.19
970,0.0
971,0.0
972,0.0
973,0.0
974,0.03
975,0.0
976,1.9105421747408426
977,0.6269047619047619
978,0.28
979,4.55
980,0.36
981,0.7136111111111112
982,1.89
983,0.0
984,0.0
985,0.0
986,0.5325218632846342
987,0.0
988,0.0
989,0.0
990,0.0
991,0.28857142857142853
992,0.7
993,2.30669227994228
994,4.790641317016316
995,0.0
996,0.0
997,0.78
998,0.28
999,0.42983333333333335
1000,3.865
1001,0.19266666666666662
1002,3.39
1003,0.0
1004,0.3295549242424242
1005,1.0561666666666667
1006,0.0
1007,0.0
1008,5.852205239205238
1009,0.0
1010,0.0
1011,3.2179786042809018
1012,0.47
1013,19.64922222222222
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.45246847836768944
1020,0.0
1021,0.4171630591630591
1022,0.0
1023,0.0
1024,2.151482714499009
1025,0.0
1026,3.4423809523809523
1027,0.23987186147186146
1028,0.0
1029,0.0
1030,0.0
1031,2.9584997775916553
1032,2.395
1033,0.0
1034,4.585
1035,0.7533603785813162
1036,0.0
1037,3.7775
1038,0.0
1039,0.0
1040,3.2908917748917754
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.45246847836768944
1046,3.9420588235294116
1047,0.45246847836768944
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,4.231374754827331
1057,0.0
1058,0.0
1059,12.374146341463415
1060,0.11
1061,0.0
1062,0.0
1063,0.19
1064,1.0
1065,0.0
1066,0.35
1067,4.889409821855572
1068,0.6077175636678276
1069,2.9584997775916553
1070,0.0
1071,0.0
1072,0.0
1073,0.45246847836768944
1074,0.45246847836768944
1075,0.45246847836768944
1076,0.29333333333333333
1077,0.0
1078,0.0
1079,0.0
1080,0.027440476190476185
1081,0.0
1082,0.0
1083,0.01
1084,0.0
1085,0.11
1086,0.0
1087,0.6783333333333335
1088,6.8857644177749115
1089,0.0
1090,12.180666666666665
1091,0.0
1092,0.08
1093,0.0
1094,0.18660730871523998
1095,0.8055297387038867
1096,0.18660730871523998
1097,0.01
1098,0.0
1099,0.0
1100,0.0
1101,0.45246847836768944
1102,0.8955583217129853
1103,7.854023809523811
1104,14.25
1105,0.97
1106,0.0
1107,4.703436507936508
1108,0.014194444444444445
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,2.746959850631031
1115,0.024927784204099995
1116,0.18660730871523998
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.5184991265493903
1122,0.21
1123,0.0
1124,0.20099675324675328
1125,0.13886471861471866
1126,0.3425
1127,0.0
1128,0.32380952380952377
1129,3.5841259259971014
1130,1.6933333333333334
1131,0.0
1132,0.0
1133,0.0
1134,0.67
1135,0.0
1136,0.06
1137,14.095
1138,0.24315161064425772
1139,0.17850000000000002
1140,0.0
1141,0.0
1142,0.04394047619047619
1143,0.13529511823558796
1144,0.136
1145,3.100867965367966
1146,0.042
1147,0.0
1148,0.0
1149,0.3877375541125542
1150,0.20099675324675328
1151,0.0
1152,0.0
1153,0.918
1154,0.0
1155,2.9584997775916553
1156,0.22
1157,6.773
1158,10.627619047619046
1159,0.0
1160,0.29
1161,0.98
1162,0.554047619047619
1163,0.0
1164,0.19299025974025977
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,2.9584997775916553
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,3.5251536796536804
1181,0.11
1182,0.18660730871523998
1183,0.0
1184,0.0
1185,0.008333333333333333
1186,0.0
1187,0.0
1188,0.0
1189,2.30669227994228
1190,0.01
1191,0.0
1192,0.0
1193,3.320966227851138
1194,0.0
1195,0.0
1196,0.20099675324675328
1197,0.0
1198,0.0
1199,1.25
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.23
1212,6.63
1213,1.63
1214,4.844250431239659
1215,0.09466666666666666
1216,2.957007936507937
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.3603571428571428
1223,0.0
1224,0.6
1225,0.0
1226,0.51
1227,0.0
1228,1.38
1229,0.0
1230,0.0
1231,6.19578934652865
1232,0.21425
1233,0.0
1234,0.0
1235,0.44192857142857145
1236,0.49
1237,6.299476419986211
1238,0.0
1239,2.30669227994228
1240,0.0
1241,5.031099621796879
1242,0.7822779922779923
1243,2.9584997775916553
1244,0.18660730871523998
1245,0.13529511823558796
1246,2.27
1247,0.0
1248,0.19
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,2.9584997775916553
1254,5.7498473748473735
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.8
1262,0.0
1263,0.0
1264,6.976303827751196
1265,7.47
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,1.75
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,3.039147622124891
1277,0.0
1278,0.0
1279,4.354704087579087
1280,0.0
1281,0.6025
1282,0.0
1283,0.5532989690721649
1284,4.354704087579087
1285,0.0
1286,0.0
1287,6.872941312083539
1288,0.04
1289,6.299476419986211
1290,0.19266666666666662
1291,0.0
1292,0.0
1293,0.76
1294,0.0
1295,0.7966666666666667
1296,0.0788095238095238
1297,2.9584997775916553
1298,1.0248214285714285
1299,0.0
1300,0.0
1301,0.0
1302,0.23066666666666663
1303,0.0
1304,7.854023809523811
1305,2.9584997775916553
1306,0.0
1307,0.0
1308,2.9584997775916553
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.6725
1314,0.9599920634920635
1315,0.0
1316,3.9145
1317,1.0354052743811097
1318,9.276190476190477
1319,0.6733333333333335
1320,0.45246847836768944
1321,0.18660730871523998
1322,0.0
1323,0.89
1324,0.2
1325,4.661184246309246
1326,0.0
1327,0.0
1328,0.88
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,1.5777777777777777
1334,0.0
1335,0.0
1336,0.0
1337,4.8774836831032164
1338,0.5325218632846342
1339,0.0
1340,0.0
1341,0.0
1342,4.396059217266847
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.23891067871383176
1348,0.28222524387661546
1349,4.9145
1350,0.0
1351,0.45246847836768944
1352,0.0
1353,0.23891067871383176
1354,0.38
1355,2.9584997775916553
1356,0.45246847836768944
1357,0.8370651039005469
1358,0.0
1359,4.7735
1360,4.354704087579087
1361,2.9584997775916553
1362,0.07800000000000001
1363,0.7514285714285713
1364,1.14
1365,2.522985033001575
1366,0.79
1367,0.0
1368,0.58
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,2.9584997775916553
1374,0.0
1375,2.9584997775916553
1376,0.0
1377,0.0
1378,0.19
1379,0.45246847836768944
1380,0.6401807300794391
1381,0.0
1382,0.9088728897715987
1383,1.37
1384,0.0
1385,2.9584997775916553
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,3.4968375036194947
1396,0.0
1397,1.19
1398,0.08
1399,0.0
1400,0.0
1401,0.0
1402,0.18660730871523998
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.45246847836768944
1411,0.0
1412,0.0
1413,0.18660730871523998
1414,0.0
1415,0.0
1416,0.0
1417,0.49
1418,0.0
1419,1.2782692307692307
1420,0.0
1421,0.73
1422,0.0
1423,0.0
1424,0.0
1425,0.030233228428415228
1426,0.0
1427,0.13529511823558796
1428,0.0
1429,0.7281666666666666
1430,0.0
1431,0.7
1432,0.0
1433,0.0
1434,0.0
1435,0.3956666666666666
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.18660730871523998
1443,1.05
1444,0.0
1445,0.18748509660274368
1446,0.0
1447,0.0
1448,0.0
1449,0.45246847836768944
1450,0.0
1451,0.0
1452,1.0506861732575143
1453,0.18660730871523998
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,2.480720867193684
1459,4.354704087579087
1460,0.0
1461,0.0
1462,4.461252409114852
1463,0.0
1464,0.05
1465,0.15
1466,2.1573680672379827
1467,0.0
1468,0.45246847836768944
1469,1.56
1470,0.3725
1471,0.6011666666666667
1472,0.64
1473,0.45246847836768944
1474,6.941161977871278
1475,0.0
1476,0.18660730871523998
1477,0.08999999999999997
1478,0.0
1479,2.9584997775916553
1480,0.0
1481,0.0
1482,3.5251536796536804
1483,0.0
1484,0.0
1485,0.0
1486,0.5
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.6584798482520585
1492,0.16
1493,0.0
1494,2.9584997775916553
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.030233228428415228
1500,0.0
1501,0.0
1502,2.9584997775916553
1503,0.0
1504,0.0
1505,0.0
1506,0.4311697548996014
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,2.9584997775916553
1515,0.0
1516,0.0
1517,0.0
1518,0.45246847836768944
1519,0.9
1520,0.0
1521,2.9584997775916553
1522,0.0
1523,0.0
1524,2.1573680672379827
1525,0.0
1526,0.13529511823558796
1527,0.18660730871523998
1528,0.65
1529,0.4486904761904762
1530,0.37
1531,2.9584997775916553
1532,2.9584997775916553
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,2.9584997775916553
1539,4.047809671031545
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.20099675324675328
1545,0.0
1546,0.0
1547,0.68
1548,0.0
1549,0.0
1550,0.0
1551,2.9584997775916553
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.45246847836768944
1557,0.0
1558,2.9584997775916553
1559,0.0
1560,0.18660730871523998
1561,0.45246847836768944
1562,0.0
1563,0.45246847836768944
1564,0.0
1565,0.0
1566,0.0788095238095238
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,6.617782377743635
1575,0.0
1576,0.0
1577,0.0
1578,0.5816666666666667
1579,0.0
1580,0.0
1581,0.0
1582,21.78
1583,0.0
1584,0.8478333333333334
1585,0.0
1586,0.0
1587,0.45246847836768944
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.28222524387661546
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,2.9584997775916553
1609,2.9584997775916553
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.3106547619047619
1616,0.0
1617,0.0
1618,2.17
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.87
1628,0.030233228428415228
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.5419666666666667
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.18660730871523998
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,3.5251536796536804
1654,4.354704087579087
1655,1.2782692307692307
1656,3.2706176267985914
1657,0.0
1658,0.0
1659,8.74656323036812
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,9.89302380952381
1665,0.0
1666,0.0
1667,0.0
1668,0.45246847836768944
1669,0.14
1670,0.11
1671,0.0
1672,2.094451901806643
1673,0.18660730871523998
1674,0.0
1675,1.59
1676,0.0
1677,0.0
1678,0.05823817542713538
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.4857142857142857
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,1.03
1696,0.0
1697,2.9584997775916553
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,2.1145
1703,0.7880952380952383
1704,0.0
1705,0.030233228428415228
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,3.172273850189987
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.495
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,4.354704087579087
1737,0.0
1738,0.20099675324675328
1739,0.0
1740,0.0
1741,0.8
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.8955583217129853
1747,0.0
1748,3.5251536796536804
1749,0.0
1750,0.0
1751,0.0
1752,2.9584997775916553
1753,0.0
1754,8.335
1755,0.0
1756,0.0
1757,0.7096116522366523
1758,0.0
1759,0.0
1760,0.20099675324675328
1761,0.0
1762,0.19333333333333333
1763,0.0
1764,0.0
1765,1.562747652693588
1766,0.0
1767,0.18660730871523998
