ID,item_cnt_month
237,0.5
238,0.5
239,0.5
240,0.5
241,0.5
242,0.0
243,0.0
244,0.0
245,0.5
246,0.5
247,0.5
248,0.5
249,0.5
250,0.5
251,0.5
252,0.5
253,0.5
254,0.5
255,0.5
256,0.0
257,0.5
258,0.5
259,0.5
260,0.5
261,0.5
262,0.5
263,0.0
264,0.5
265,0.5
266,0.0
267,0.5
268,0.5
269,0.5
270,0.5
271,0.5
272,0.5
273,0.5
274,0.5
275,0.0
276,0.5
277,0.5
278,0.5
279,0.5
280,0.5
281,0.5
282,0.5
283,0.5
284,0.5
285,0.5
286,0.0
287,0.5
288,0.5
289,0.5
290,0.0
291,0.5
292,0.5
293,0.5
294,0.5
295,0.5
296,0.5
297,0.5
298,0.0
299,0.0
300,0.5
301,0.5
302,0.5
303,0.5
304,0.5
305,0.5
306,0.5
307,0.5
308,0.5
309,0.0
310,0.0
311,0.5
312,0.5
313,0.5
314,0.0
315,0.5
316,0.5
317,0.5
318,0.5
319,0.5
320,0.0
321,0.5
322,0.5
323,0.5
324,0.5
325,0.5
326,0.5
327,0.0
328,0.0
329,0.5
330,0.0
331,0.0
332,0.5
333,0.5
334,0.5
335,0.5
336,0.5
337,0.5
338,0.5
339,0.5
340,0.5
341,0.5
342,0.0
343,0.5
344,0.5
345,0.5
346,0.5
347,0.5
348,0.5
349,0.5
350,0.0
351,0.5
352,0.0
353,0.5
354,0.0
355,0.0
356,0.5
357,0.5
358,0.5
359,0.5
360,0.5
361,0.5
362,0.5
363,0.5
364,0.5
365,0.5
366,0.0
367,0.0
368,0.0
369,0.5
370,0.0
371,0.5
372,0.5
373,0.0
374,0.5
375,0.5
376,0.5
377,0.5
378,0.5
379,0.0
380,0.5
381,0.5
382,0.5
383,0.0
384,0.5
385,0.5
386,0.5
387,0.0
388,0.5
389,0.5
390,0.0
391,0.5
392,0.5
393,0.5
394,0.0
395,0.0
396,0.5
397,0.5
398,0.0
399,0.5
400,0.0
401,0.5
402,0.5
403,0.5
404,0.5
405,0.5
406,0.5
407,0.5
408,0.5
409,0.0
410,0.0
411,0.5
412,0.5
413,0.5
414,0.0
415,0.5
416,0.0
417,0.0
418,0.0
419,0.0
420,0.5
421,0.5
422,0.5
423,0.5
424,0.5
425,0.5
426,0.0
427,0.0
428,0.5
429,0.5
430,0.5
431,0.5
432,0.5
433,0.0
434,0.5
435,0.5
436,0.5
437,0.5
438,0.5
439,0.5
440,0.5
441,0.5
442,0.5
443,0.5
444,0.5
445,0.5
446,0.5
447,0.5
448,0.5
449,0.5
450,0.5
451,0.5
452,0.5
453,0.5
454,0.5
455,0.5
456,0.5
457,0.0
458,0.5
459,0.5
460,0.5
461,0.5
462,0.5
463,0.5
464,0.5
465,0.0
466,0.0
467,0.0
468,0.0
469,0.5
470,0.5
471,0.5
472,0.5
473,0.0
474,0.5
475,0.5
476,0.0
477,0.5
478,0.5
479,0.0
480,0.0
481,0.0
482,0.5
483,0.5
484,0.5
485,0.5
486,0.5
487,0.5
488,0.0
489,0.5
490,0.5
491,0.0
492,0.5
493,0.0
494,0.5
495,0.5
496,0.5
497,0.0
498,0.5
499,0.0
500,0.0
501,0.5
502,0.5
503,0.0
504,0.5
505,0.5
506,0.5
507,0.5
508,0.5
509,0.5
510,0.5
511,0.5
512,0.5
513,0.0
514,0.5
515,0.0
516,0.5
517,0.5
518,0.5
519,0.5
520,0.5
521,0.5
522,0.5
523,0.5
524,0.5
525,0.5
526,0.5
527,0.5
528,0.5
529,0.5
530,0.0
531,0.5
532,0.5
533,0.5
534,0.0
535,0.5
536,0.0
537,0.5
538,0.5
539,0.5
540,0.5
541,0.0
542,0.5
543,0.5
544,0.5
545,0.0
546,0.5
547,0.5
548,0.5
549,0.5
550,0.0
551,0.5
552,0.5
553,0.5
554,0.5
555,0.5
556,0.5
557,0.5
558,0.0
559,0.5
560,0.5
561,0.5
562,0.5
563,0.0
564,0.0
565,0.5
566,0.5
567,0.0
568,0.5
569,0.5
570,0.0
571,0.0
572,0.5
573,0.5
574,0.0
575,0.0
576,0.5
577,0.0
578,0.0
579,0.5
580,0.0
581,0.0
582,0.0
583,0.0
584,0.5
585,0.5
586,0.0
587,0.5
588,0.5
589,0.5
590,0.5
591,0.5
592,0.5
593,0.5
594,0.5
595,0.5
596,0.5
597,0.0
598,0.5
599,0.0
600,0.5
601,0.5
602,0.0
603,0.5
604,0.5
605,0.5
606,0.5
607,0.0
608,0.5
609,0.5
610,0.5
611,0.5
612,0.0
613,0.0
614,0.0
615,0.5
616,0.5
617,0.5
618,0.5
619,0.5
620,0.5
621,0.0
622,0.0
623,0.5
624,0.5
625,0.5
626,0.5
627,0.0
628,0.5
629,0.5
630,0.5
631,0.0
632,0.5
633,0.0
634,0.5
635,0.5
636,0.0
637,0.5
638,0.5
639,0.5
640,0.5
641,0.5
642,0.5
643,0.0
644,0.5
645,0.0
646,0.5
647,0.5
648,0.0
649,0.5
650,0.5
651,0.5
652,0.0
653,0.5
654,0.5
655,0.5
656,0.5
657,0.0
658,0.0
659,0.5
660,0.5
661,0.5
662,0.0
663,0.5
664,0.5
665,0.5
666,0.5
667,0.0
668,0.5
669,0.5
670,0.5
671,0.5
672,0.5
673,0.5
674,0.0
675,0.0
676,0.5
677,0.5
678,0.5
679,0.5
680,0.0
681,0.5
682,0.5
683,0.0
684,0.5
685,0.5
686,0.5
687,0.5
688,0.5
689,0.0
690,0.0
691,0.5
692,0.5
693,0.5
694,0.0
695,0.5
696,0.0
697,0.0
698,0.0
699,0.0
700,0.5
701,0.0
702,0.5
703,0.5
704,0.0
705,0.0
706,0.5
707,0.0
708,0.5
709,0.5
710,0.5
711,0.5
712,0.0
713,0.5
714,0.5
715,0.0
716,0.5
717,0.5
718,0.0
719,0.0
720,0.0
721,0.5
722,0.5
723,0.5
724,0.5
725,0.5
726,0.5
727,0.5
728,0.0
729,0.5
730,0.5
731,0.5
732,0.5
733,0.0
734,0.5
735,0.5
736,0.5
737,0.5
738,0.5
739,0.5
740,0.5
741,0.5
742,0.0
743,0.5
744,0.5
745,0.5
746,0.5
747,0.5
748,0.5
749,0.0
750,0.5
751,0.5
752,0.5
753,0.5
754,0.5
755,0.5
756,0.0
757,0.5
758,0.5
759,0.5
760,0.5
761,0.5
762,0.5
763,0.5
764,0.5
765,0.5
766,0.5
767,0.5
768,0.5
769,0.5
770,0.0
771,0.0
772,0.5
773,0.0
774,0.0
775,0.0
776,0.5
777,0.5
778,0.0
779,0.5
780,0.0
781,0.5
782,0.5
783,0.5
784,0.0
785,0.5
786,0.5
787,0.5
788,0.0
789,0.5
790,0.0
791,0.0
792,0.0
793,0.5
794,0.0
795,0.0
796,0.0
797,0.5
798,0.0
799,0.5
800,0.5
801,0.5
802,0.0
803,0.0
804,0.5
805,0.0
806,0.5
807,0.5
808,0.5
809,0.0
810,0.5
811,0.5
812,0.5
813,0.5
814,0.5
815,0.5
816,0.5
817,0.0
818,0.0
819,0.5
820,0.5
821,0.5
822,0.5
823,0.0
824,0.5
825,0.5
826,0.5
827,0.0
828,0.5
829,0.5
830,0.5
831,0.5
832,0.5
833,0.5
834,0.5
835,0.5
836,0.0
837,0.5
838,0.5
839,0.5
840,0.0
841,0.5
842,0.5
843,0.0
844,0.5
845,0.0
846,0.5
847,0.5
848,0.5
849,0.5
850,0.5
851,0.0
852,0.5
853,0.0
854,0.5
855,0.5
856,0.5
857,0.5
858,0.0
859,0.5
860,0.5
861,0.0
862,0.5
863,0.5
864,0.5
865,0.5
866,0.5
867,0.5
868,0.5
869,0.5
870,0.5
871,0.5
872,0.5
873,0.5
874,0.5
875,0.5
876,0.5
877,0.5
878,0.5
879,0.5
880,0.5
881,0.5
882,0.5
883,0.5
884,0.5
885,0.5
886,0.5
887,0.5
888,0.5
889,0.5
890,0.5
891,0.5
892,0.5
893,0.5
894,0.5
895,0.5
896,0.0
897,0.5
898,0.5
899,0.5
900,0.5
901,0.5
902,0.5
903,0.0
904,0.5
905,0.5
906,0.5
907,0.5
908,0.5
909,0.0
910,0.5
911,0.5
912,0.5
913,0.5
914,0.0
915,0.5
916,0.5
917,0.5
918,0.5
919,0.5
920,0.0
921,0.5
922,0.5
923,0.5
924,0.5
925,0.5
926,0.5
927,0.5
928,0.5
929,0.5
930,0.0
931,0.0
932,0.5
933,0.5
934,0.0
935,0.5
936,0.5
937,0.5
938,0.5
939,0.5
940,0.5
941,0.5
942,0.0
943,0.5
944,0.5
945,0.0
946,0.5
947,0.5
948,0.5
949,0.5
950,0.5
951,0.0
952,0.5
953,0.0
954,0.5
955,0.5
956,0.5
957,0.5
958,0.5
959,0.0
960,0.0
961,0.5
962,0.5
963,0.5
964,0.5
965,0.0
966,0.5
967,0.0
968,0.5
969,0.5
970,0.0
971,0.5
972,0.5
973,0.5
974,0.5
975,0.5
976,0.5
977,0.5
978,0.5
979,0.5
980,0.5
981,0.5
982,0.5
983,0.5
984,0.0
985,0.5
986,0.5
987,0.5
988,0.5
989,0.0
990,0.0
991,0.5
992,0.5
993,0.5
994,0.5
995,0.5
996,0.0
997,0.5
998,0.5
999,0.5
1000,0.5
1001,0.5
1002,0.5
1003,0.0
1004,0.5
1005,0.5
1006,0.0
1007,0.5
1008,0.5
1009,0.5
1010,0.5
1011,0.5
1012,0.5
1013,0.5
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.5
1019,0.5
1020,0.0
1021,0.5
1022,0.5
1023,0.5
1024,0.5
1025,0.5
1026,0.5
1027,0.5
1028,0.0
1029,0.5
1030,0.5
1031,0.5
1032,0.5
1033,0.0
1034,0.5
1035,0.5
1036,0.5
1037,0.5
1038,0.0
1039,0.5
1040,0.5
1041,0.0
1042,0.0
1043,0.5
1044,0.5
1045,0.5
1046,0.5
1047,0.5
1048,0.5
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.5
1056,0.5
1057,0.0
1058,0.0
1059,0.5
1060,0.5
1061,0.0
1062,0.5
1063,0.5
1064,0.5
1065,0.5
1066,0.5
1067,0.5
1068,0.5
1069,0.5
1070,0.5
1071,0.5
1072,0.0
1073,0.5
1074,0.5
1075,0.5
1076,0.5
1077,0.0
1078,0.0
1079,0.5
1080,0.5
1081,0.0
1082,0.5
1083,0.5
1084,0.5
1085,0.5
1086,0.0
1087,0.5
1088,0.5
1089,0.5
1090,0.5
1091,0.0
1092,0.5
1093,0.5
1094,0.5
1095,0.5
1096,0.5
1097,0.5
1098,0.0
1099,0.5
1100,0.5
1101,0.5
1102,0.5
1103,0.5
1104,0.5
1105,0.5
1106,0.0
1107,0.5
1108,0.5
1109,0.0
1110,0.5
1111,0.0
1112,0.5
1113,0.0
1114,0.5
1115,0.5
1116,0.5
1117,0.0
1118,0.5
1119,0.5
1120,0.5
1121,0.5
1122,0.5
1123,0.0
1124,0.5
1125,0.5
1126,0.5
1127,0.5
1128,0.5
1129,0.5
1130,0.5
1131,0.0
1132,0.5
1133,0.5
1134,0.5
1135,0.5
1136,0.5
1137,0.5
1138,0.5
1139,0.5
1140,0.5
1141,0.5
1142,0.5
1143,0.5
1144,0.5
1145,0.5
1146,0.5
1147,0.0
1148,0.0
1149,0.5
1150,0.5
1151,0.5
1152,0.0
1153,0.5
1154,0.5
1155,0.5
1156,0.5
1157,0.5
1158,0.5
1159,0.5
1160,0.5
1161,0.5
1162,0.5
1163,0.0
1164,0.5
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.5
1171,0.0
1172,0.0
1173,0.5
1174,0.0
1175,0.0
1176,0.0
1177,0.5
1178,0.5
1179,0.5
1180,0.5
1181,0.5
1182,0.5
1183,0.0
1184,0.5
1185,0.5
1186,0.0
1187,0.0
1188,0.5
1189,0.5
1190,0.5
1191,0.5
1192,0.0
1193,0.5
1194,0.5
1195,0.5
1196,0.5
1197,0.5
1198,0.0
1199,0.5
1200,0.5
1201,0.0
1202,0.5
1203,0.5
1204,0.0
1205,0.5
1206,0.5
1207,0.0
1208,0.5
1209,0.5
1210,0.5
1211,0.5
1212,0.5
1213,0.5
1214,0.5
1215,0.5
1216,0.5
1217,0.5
1218,0.5
1219,0.5
1220,0.0
1221,0.0
1222,0.5
1223,0.5
1224,0.5
1225,0.0
1226,0.5
1227,0.0
1228,0.5
1229,0.5
1230,0.0
1231,0.5
1232,0.5
1233,0.5
1234,0.5
1235,0.5
1236,0.5
1237,0.5
1238,0.0
1239,0.5
1240,0.5
1241,0.5
1242,0.5
1243,0.5
1244,0.5
1245,0.5
1246,0.5
1247,0.5
1248,0.5
1249,0.5
1250,0.5
1251,0.0
1252,0.5
1253,0.5
1254,0.5
1255,0.5
1256,0.5
1257,0.5
1258,0.0
1259,0.0
1260,0.0
1261,0.5
1262,0.0
1263,0.5
1264,0.5
1265,0.5
1266,0.5
1267,0.5
1268,0.5
1269,0.5
1270,0.5
1271,0.5
1272,0.5
1273,0.5
1274,0.0
1275,0.5
1276,0.5
1277,0.0
1278,0.0
1279,0.5
1280,0.5
1281,0.5
1282,0.5
1283,0.5
1284,0.5
1285,0.5
1286,0.5
1287,0.5
1288,0.5
1289,0.5
1290,0.5
1291,0.5
1292,0.5
1293,0.5
1294,0.5
1295,0.5
1296,0.5
1297,0.5
1298,0.5
1299,0.5
1300,0.5
1301,0.5
1302,0.5
1303,0.0
1304,0.5
1305,0.5
1306,0.5
1307,0.5
1308,0.5
1309,0.0
1310,0.0
1311,0.5
1312,0.5
1313,0.5
1314,0.5
1315,0.0
1316,0.5
1317,0.5
1318,0.5
1319,0.5
1320,0.5
1321,0.5
1322,0.0
1323,0.5
1324,0.5
1325,0.5
1326,0.0
1327,0.0
1328,0.5
1329,0.5
1330,0.0
1331,0.5
1332,0.0
1333,0.5
1334,0.5
1335,0.5
1336,0.0
1337,0.5
1338,0.5
1339,0.5
1340,0.0
1341,0.0
1342,0.5
1343,0.5
1344,0.0
1345,0.5
1346,0.0
1347,0.5
1348,0.5
1349,0.5
1350,0.0
1351,0.5
1352,0.0
1353,0.5
1354,0.5
1355,0.5
1356,0.5
1357,0.5
1358,0.5
1359,0.5
1360,0.5
1361,0.5
1362,0.5
1363,0.5
1364,0.5
1365,0.5
1366,0.5
1367,0.5
1368,0.5
1369,0.0
1370,0.0
1371,0.0
1372,0.5
1373,0.5
1374,0.0
1375,0.5
1376,0.5
1377,0.0
1378,0.5
1379,0.5
1380,0.5
1381,0.5
1382,0.5
1383,0.5
1384,0.5
1385,0.5
1386,0.5
1387,0.5
1388,0.5
1389,0.0
1390,0.5
1391,0.5
1392,0.5
1393,0.0
1394,0.0
1395,0.5
1396,0.0
1397,0.5
1398,0.5
1399,0.5
1400,0.0
1401,0.0
1402,0.5
1403,0.5
1404,0.0
1405,0.0
1406,0.5
1407,0.0
1408,0.5
1409,0.0
1410,0.5
1411,0.5
1412,0.5
1413,0.5
1414,0.5
1415,0.5
1416,0.5
1417,0.5
1418,0.5
1419,0.5
1420,0.0
1421,0.5
1422,0.5
1423,0.5
1424,0.5
1425,0.5
1426,0.0
1427,0.5
1428,0.5
1429,0.5
1430,0.0
1431,0.5
1432,0.0
1433,0.5
1434,0.0
1435,0.5
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.5
1443,0.5
1444,0.0
1445,0.5
1446,0.0
1447,0.0
1448,0.0
1449,0.5
1450,0.0
1451,0.5
1452,0.5
1453,0.5
1454,0.0
1455,0.0
1456,0.5
1457,0.0
1458,0.5
1459,0.5
1460,0.5
1461,0.5
1462,0.5
1463,0.0
1464,0.5
1465,0.5
1466,0.5
1467,0.0
1468,0.5
1469,0.5
1470,0.5
1471,0.5
1472,0.5
1473,0.5
1474,0.5
1475,0.5
1476,0.5
1477,0.5
1478,0.5
1479,0.5
1480,0.5
1481,0.5
1482,0.5
1483,0.0
1484,0.5
1485,0.5
1486,0.5
1487,0.5
1488,0.5
1489,0.5
1490,0.5
1491,0.5
1492,0.5
1493,0.0
1494,0.5
1495,0.5
1496,0.5
1497,0.5
1498,0.5
1499,0.5
1500,0.5
1501,0.5
1502,0.5
1503,0.0
1504,0.5
1505,0.0
1506,0.5
1507,0.0
1508,0.5
1509,0.5
1510,0.5
1511,0.5
1512,0.0
1513,0.0
1514,0.5
1515,0.0
1516,0.0
1517,0.5
1518,0.5
1519,0.5
1520,0.0
1521,0.5
1522,0.5
1523,0.5
1524,0.5
1525,0.0
1526,0.5
1527,0.5
1528,0.5
1529,0.5
1530,0.5
1531,0.5
1532,0.5
1533,0.0
1534,0.0
1535,0.0
1536,0.5
1537,0.0
1538,0.5
1539,0.5
1540,0.0
1541,0.0
1542,0.0
1543,0.5
1544,0.5
1545,0.0
1546,0.0
1547,0.5
1548,0.5
1549,0.5
1550,0.0
1551,0.5
1552,0.0
1553,0.5
1554,0.0
1555,0.5
1556,0.5
1557,0.0
1558,0.5
1559,0.5
1560,0.5
1561,0.5
1562,0.0
1563,0.5
1564,0.0
1565,0.0
1566,0.5
1567,0.5
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.5
1575,0.0
1576,0.0
1577,0.0
1578,0.5
1579,0.0
1580,0.0
1581,0.0
1582,0.5
1583,0.5
1584,0.5
1585,0.0
1586,0.0
1587,0.5
1588,0.0
1589,0.5
1590,0.5
1591,0.0
1592,0.0
1593,0.5
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.5
1603,0.0
1604,0.0
1605,0.5
1606,0.0
1607,0.0
1608,0.5
1609,0.5
1610,0.0
1611,0.0
1612,0.0
1613,0.5
1614,0.0
1615,0.5
1616,0.0
1617,0.0
1618,0.5
1619,0.0
1620,0.5
1621,0.5
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.5
1628,0.5
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.5
1639,0.0
1640,0.5
1641,0.0
1642,0.0
1643,0.5
1644,0.5
1645,0.0
1646,0.5
1647,0.5
1648,0.0
1649,0.0
1650,0.0
1651,0.5
1652,0.0
1653,0.5
1654,0.5
1655,0.5
1656,0.5
1657,0.5
1658,0.0
1659,0.5
1660,0.0
1661,0.5
1662,0.0
1663,0.0
1664,0.5
1665,0.0
1666,0.5
1667,0.0
1668,0.5
1669,0.5
1670,0.5
1671,0.0
1672,0.5
1673,0.5
1674,0.0
1675,0.5
1676,0.0
1677,0.5
1678,0.5
1679,0.0
1680,0.5
1681,0.5
1682,0.5
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.5
1688,0.5
1689,0.0
1690,0.5
1691,0.0
1692,0.0
1693,0.5
1694,0.5
1695,0.5
1696,0.0
1697,0.5
1698,0.5
1699,0.5
1700,0.5
1701,0.0
1702,0.5
1703,0.5
1704,0.5
1705,0.5
1706,0.0
1707,0.0
1708,0.0
1709,0.5
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.5
1715,0.5
1716,0.5
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.5
1722,0.0
1723,0.5
1724,0.5
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.5
1735,0.0
1736,0.5
1737,0.5
1738,0.5
1739,0.0
1740,0.0
1741,0.5
1742,0.0
1743,0.0
1744,0.5
1745,0.0
1746,0.5
1747,0.5
1748,0.5
1749,0.0
1750,0.0
1751,0.0
1752,0.5
1753,0.0
1754,0.5
1755,0.0
1756,0.0
1757,0.5
1758,0.0
1759,0.0
1760,0.5
1761,0.0
1762,0.5
1763,0.0
1764,0.5
1765,0.5
1766,0.0
1767,0.5
1768,0.0
1769,0.0
1770,0.0
1771,0.5
1772,0.5
1773,0.5
1774,0.5
1775,0.5
1776,0.0
1777,0.0
1778,0.5
1779,0.0
1780,0.5
1781,0.0
1782,0.5
1783,0.0
1784,0.5
1785,0.5
1786,0.5
1787,0.5
1788,0.5
1789,0.5
1790,0.0
1791,0.5
1792,0.0
1793,0.5
1794,0.0
1795,0.0
1796,0.0
1797,0.5
1798,0.5
1799,0.5
1800,0.0
1801,0.5
1802,0.0
1803,0.0
1804,0.5
1805,0.5
1806,0.5
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.5
1814,0.5
1815,0.0
1816,0.0
1817,0.5
1818,0.0
1819,0.5
1820,0.5
1821,0.0
1822,0.5
1823,0.5
1824,0.5
1825,0.0
1826,0.5
1827,0.5
1828,0.5
1829,0.5
1830,0.5
1831,0.5
1832,0.0
1833,0.5
1834,0.0
1835,0.0
1836,0.0
1837,0.5
1838,0.5
1839,0.0
1840,0.5
1841,0.5
1842,0.0
1843,0.5
1844,0.0
1845,0.0
1846,0.5
1847,0.0
1848,0.0
1849,0.5
1850,0.5
1851,0.0
1852,0.5
1853,0.0
1854,0.0
1855,0.0
1856,0.5
1857,0.5
1858,0.5
1859,0.0
1860,0.5
1861,0.5
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.5
1867,0.0
1868,0.5
1869,0.5
1870,0.0
1871,0.5
1872,0.5
1873,0.5
1874,0.5
1875,0.5
1876,0.5
1877,0.5
1878,0.5
1879,0.5
1880,0.5
1881,0.5
1882,0.0
1883,0.0
1884,0.5
1885,0.0
1886,0.0
1887,0.0
1888,0.5
1889,0.0
1890,0.0
1891,0.5
1892,0.0
1893,0.0
1894,0.0
1895,0.5
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.5
1902,0.0
1903,0.0
1904,0.0
1905,0.5
1906,0.5
1907,0.5
1908,0.5
1909,0.5
1910,0.5
1911,0.0
1912,0.5
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.5
1918,0.0
1919,0.0
1920,0.5
1921,0.0
1922,0.5
1923,0.5
1924,0.5
1925,0.0
1926,0.0
1927,0.0
1928,0.5
1929,0.0
1930,0.5
1931,0.5
1932,0.5
1933,0.5
1934,0.5
1935,0.5
1936,0.5
1937,0.5
1938,0.5
1939,0.0
1940,0.0
1941,0.5
1942,0.5
1943,0.5
1944,0.5
1945,0.5
1946,0.5
1947,0.0
1948,0.5
1949,0.5
1950,0.5
1951,0.5
1952,0.5
1953,0.0
1954,0.0
1955,0.0
1956,0.5
1957,0.5
1958,0.5
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.5
1965,0.5
1966,0.0
1967,0.5
1968,0.5
1969,0.0
1970,0.0
1971,0.5
1972,0.5
1973,0.5
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.5
1980,0.5
1981,0.5
1982,0.0
1983,0.5
1984,0.5
1985,0.5
1986,0.5
1987,0.5
1988,0.5
1989,0.0
1990,0.0
1991,0.5
1992,0.5
1993,0.5
1994,0.0
1995,0.5
1996,0.0
1997,0.0
1998,0.5
1999,0.5
2000,0.5
2001,0.0
2002,0.5
2003,0.5
2004,0.5
2005,0.5
2006,0.5
2007,0.5
2008,0.5
2009,0.5
2010,0.5
2011,0.0
2012,0.5
2013,0.5
2014,0.5
2015,0.5
2016,0.5
2017,0.0
2018,0.0
2019,0.5
2020,0.0
2021,0.0
2022,0.5
2023,0.5
2024,0.5
2025,0.5
2026,0.5
2027,0.5
2028,0.5
2029,0.0
2030,0.0
2031,0.0
2032,0.5
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.5
2038,0.5
2039,0.5
2040,0.5
2041,0.5
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.5
2060,0.5
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.5
2066,0.5
2067,0.5
2068,0.5
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.5
2074,0.5
2075,0.5
2076,0.0
2077,0.0
2078,0.0
2079,0.5
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.5
2085,0.5
2086,0.5
2087,0.5
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.5
2093,0.5
2094,0.5
2095,0.0
2096,0.5
2097,0.0
2098,0.5
2099,0.5
2100,0.5
2101,0.5
2102,0.5
2103,0.0
2104,0.0
2105,0.0
2106,0.5
2107,0.5
2108,0.5
2109,0.5
2110,0.0
2111,0.0
2112,0.5
2113,0.5
2114,0.0
2115,0.5
2116,0.5
2117,0.0
2118,0.5
2119,0.5
2120,0.0
2121,0.5
2122,0.5
2123,0.5
2124,0.5
2125,0.5
2126,0.5
2127,0.0
2128,0.5
2129,0.5
2130,0.0
2131,0.5
2132,0.5
2133,0.5
2134,0.0
2135,0.0
2136,0.5
2137,0.5
2138,0.5
